game_pk,pitcher,outs,hits,earned_runs,walks,hit_batters,strikeouts_official,home_runs_allowed
823286,628452,3,2,0,0,0,1,0
823651,623211,2,0,0,0,0,1,0
823651,663992,3,2,0,0,0,1,0
823651,596133,3,1,0,0,0,0,0
823651,642207,3,1,0,1,0,2,0
823651,656849,16,6,0,2,0,3,0
823651,548384,3,0,0,0,0,2,0
823651,472610,3,2,0,1,0,0,0
823651,642397,4,0,0,1,0,3,0
823651,656605,18,3,0,0,0,3,0
823651,642701,3,0,0,1,0,0,0
823651,664875,2,0,0,2,0,2,0
823651,682995,3,3,2,1,1,0,1
824902,689266,3,0,0,0,0,1,0
824902,471911,6,5,5,2,0,1,1
824902,641755,2,0,0,0,0,0,0
824902,664849,3,1,0,0,0,2,0
824902,527048,13,6,4,2,0,1,1
824902,623211,1,4,5,1,0,1,1
824902,596133,3,0,0,0,0,2,0
824902,642207,2,3,1,0,0,2,0
824902,548384,3,0,0,0,0,1,0
824902,690997,18,5,2,1,1,5,0
823649,668964,9,1,1,0,0,1,1
823649,642547,15,6,4,0,0,7,2
823649,472610,3,3,2,0,0,2,0
823649,694973,2,4,5,2,1,1,0
823649,642397,3,0,0,0,0,2,0
823649,682254,4,1,2,3,0,2,0
823649,670990,7,1,0,1,0,3,0
823649,676755,2,3,2,2,0,1,0
823649,642701,3,0,0,1,0,1,0
823649,664875,3,2,2,0,0,0,2
823240,664141,4,3,3,2,0,2,1
823240,641816,15,8,5,2,0,4,2
823240,668873,1,0,0,0,0,1,0
823240,669062,2,2,2,1,0,1,0
823240,657424,5,2,0,1,0,2,0
823240,623211,3,1,0,0,0,1,0
823240,663992,3,2,1,1,0,1,0
823240,548384,2,0,0,0,0,1,0
823240,690997,16,1,1,2,0,4,0
823240,472610,3,1,0,0,0,1,0
823648,623211,1,2,0,0,0,0,0
823648,596133,3,0,0,0,0,1,0
823648,642207,3,2,0,0,0,2,0
823648,642547,14,3,3,3,1,5,0
823648,548384,3,1,0,0,0,2,0
823648,472610,6,1,0,0,0,0,0
823648,666661,3,0,0,0,0,0,0
823648,656464,3,0,0,0,0,1,0
823648,642528,3,2,1,0,0,1,0
823648,623149,1,1,0,0,0,0,0
823648,668678,15,5,1,4,0,5,0
823648,657044,3,0,0,0,0,0,0
823645,663992,5,0,0,0,0,1,0
823645,596133,2,2,2,0,0,0,0
823645,690997,19,3,2,2,0,8,0
823645,472610,1,3,3,1,0,0,0
823645,593958,18,5,1,2,0,3,1
823645,688497,6,0,0,0,0,3,0
823645,664199,3,1,0,0,0,0,0
823644,623211,8,2,0,0,0,3,0
823644,596133,3,3,4,1,0,1,1
823644,673540,7,8,7,2,0,3,2
823644,518886,3,1,0,0,0,2,0
823644,548384,3,0,0,1,0,1,0
823644,472610,3,1,0,0,0,1,0
823644,686993,3,2,1,1,0,1,1
823644,682052,15,7,5,3,0,5,2
823644,669270,3,1,0,0,0,0,0
823644,665622,3,0,0,0,0,1,0
823644,643410,3,0,0,0,0,3,0
823716,663485,2,3,2,0,0,1,1
823716,681892,4,1,1,1,0,0,0
823716,472610,3,2,2,0,1,0,0
823716,657746,18,6,2,1,0,6,0
823716,666374,3,0,0,0,0,2,0
823716,669302,15,6,1,1,1,4,1
823716,681867,3,0,0,0,0,1,0
823716,642100,3,0,0,0,0,0,0
823716,660825,3,1,0,0,0,0,0
822743,701552,6,4,4,0,1,0,1
822743,676917,12,5,3,3,1,2,0
822743,687377,3,1,1,2,0,1,0
822743,687606,6,0,0,1,0,1,0
822743,671737,18,4,2,2,0,8,0
822743,607455,3,0,0,0,0,1,0
822743,472610,3,0,0,1,0,0,0
822743,679358,3,2,1,0,0,1,0
822740,571945,16,3,2,0,0,3,1
822740,680730,8,0,0,0,0,2,0
822740,687849,3,0,0,0,0,0,0
822740,623437,2,4,6,2,0,1,1
822740,641927,15,6,5,2,0,3,1
822740,681892,3,0,1,1,0,2,0
822740,472610,2,2,2,0,0,0,2
822740,702193,2,2,1,0,0,1,0
823713,680573,14,9,4,1,1,2,2
823713,573124,3,1,0,0,0,0,0
823713,472610,3,0,0,0,0,0,0
823713,679358,7,1,1,1,0,1,0
823713,686973,3,1,0,1,0,2,0
823713,656546,3,3,1,0,0,1,0
823713,680755,2,0,0,0,0,1,0
823713,643511,3,0,0,0,0,2,0
823713,571578,16,6,2,1,1,4,1
823715,623437,2,1,1,0,0,1,1
823715,607455,3,2,3,1,0,0,1
823715,804619,3,0,0,0,0,0,0
823715,687570,15,3,2,2,1,4,2
823715,681892,4,0,0,1,0,0,0
823715,472610,0,3,4,1,0,0,0
823715,693686,3,0,0,0,0,0,0
823715,656302,21,7,3,1,0,7,1
823715,689254,3,0,0,0,0,0,0
824444,670059,3,0,0,0,0,2,0
824444,688883,6,1,0,1,0,3,0
824444,681870,3,0,0,0,0,2,0
824444,683769,3,0,0,0,0,1,0
824444,676440,18,1,1,2,1,9,1
824444,573124,3,0,0,0,0,1,0
824444,681892,1,0,0,2,0,0,0
824444,472610,3,0,0,0,0,0,0
824444,672782,1,0,0,0,0,0,0
824444,657746,18,2,1,3,1,5,0
824444,679358,5,0,0,3,0,0,0
824444,702193,2,0,0,1,0,1,0
824440,680916,6,2,0,0,0,1,0
824440,668909,18,10,5,1,0,6,0
824440,682120,3,1,0,1,0,1,0
824440,696070,10,5,1,3,0,5,0
824440,607455,4,0,0,0,0,2,0
824440,701519,4,4,2,2,0,2,0
824440,472610,3,2,1,1,0,0,0
824440,672782,3,0,0,0,0,0,0
824440,702193,3,0,0,0,0,0,0
823710,623437,5,1,0,1,0,2,0
823710,680573,9,7,6,4,0,1,1
823710,701519,7,2,1,0,0,3,0
823710,472610,6,1,0,0,0,1,0
823710,694795,3,0,0,1,0,2,0
823710,663969,4,0,0,0,0,1,0
823710,676974,17,7,4,2,0,9,2
823710,667463,3,1,1,0,0,1,1
823348,669199,6,0,0,0,0,4,0
823348,696149,18,3,0,1,0,5,0
823348,489446,3,0,0,0,0,0,0
823348,620443,6,2,1,0,0,0,1
823348,476594,9,9,8,5,1,4,0
823348,675540,9,1,0,4,0,4,0
823591,476594,13,3,0,3,1,5,0
823591,681320,2,0,0,0,0,0,0
823591,673540,3,1,0,0,1,1,0
823591,650960,3,0,0,0,0,1,0
823591,702752,6,1,0,1,0,2,0
823591,668820,4,2,0,0,0,3,0
823591,656234,3,3,2,2,0,1,1
823591,674841,17,2,2,1,0,4,1
823708,623437,2,0,0,1,0,0,0
823708,607455,2,1,0,1,0,2,0
823708,573124,2,1,0,0,0,0,0
823708,641927,15,6,3,2,0,1,2
823708,472610,3,2,1,1,0,1,0
823708,702193,3,0,0,0,0,1,0
823708,681982,5,2,1,0,0,2,1
823708,663765,3,1,1,0,0,1,0
823708,688107,12,3,2,2,3,3,0
823708,669084,4,0,0,1,0,2,0
823592,476594,15,3,1,0,0,4,1
823592,623211,3,0,0,1,0,2,0
823592,596133,3,0,0,0,0,1,0
823592,642207,3,2,1,0,0,0,0
823592,548384,3,0,0,0,0,0,0
823592,676604,3,1,0,0,0,0,0
823592,664126,3,0,0,2,0,1,0
823592,645261,18,4,0,2,0,5,0
823592,656848,3,0,0,1,0,2,0
823587,476594,13,2,1,3,1,6,0
823587,681810,3,0,0,0,0,2,0
823587,681320,3,0,0,0,0,2,0
823587,673540,3,2,1,1,0,0,0
823587,650960,3,0,0,0,0,2,0
823587,702752,2,1,0,1,0,0,0
823587,673513,2,1,0,0,0,0,0
823587,650633,20,4,2,2,0,4,1
823587,669093,2,2,1,1,0,0,0
822822,686973,3,0,0,0,0,0,0
822822,656546,3,1,0,0,0,1,0
822822,656302,21,5,0,0,0,10,0
822822,666201,3,0,0,0,0,1,0
822822,820862,4,0,0,0,0,2,0
822822,489446,3,1,0,0,0,1,0
822822,672282,11,2,2,6,0,3,0
822822,608718,3,0,0,0,0,2,0
824441,670036,3,1,0,1,1,1,0
824441,670059,3,1,1,1,0,3,0
824441,688883,3,2,1,0,0,1,0
824441,676282,18,5,0,1,0,4,0
824441,666201,15,2,0,5,0,2,0
824441,820862,2,1,3,3,0,0,0
824441,489446,2,2,2,1,0,1,0
824441,608718,5,2,2,1,0,1,0
824034,696270,6,3,3,1,0,2,0
824034,815083,6,0,0,1,0,3,0
824034,680570,11,7,7,4,0,4,0
824034,820862,1,1,0,0,0,0,0
824034,489446,3,0,0,0,0,2,0
824034,681911,3,0,0,0,0,2,0
824034,694646,3,1,0,0,0,1,0
824034,808963,21,4,1,0,0,8,0
824037,696270,3,1,0,1,0,1,0
824037,686799,18,7,6,2,0,4,3
824037,489446,3,0,0,0,0,2,0
824037,608718,3,0,0,0,0,0,0
824037,681911,3,1,0,0,0,3,0
824037,670090,3,0,0,1,0,1,0
824037,683618,3,0,0,0,0,2,0
824037,669165,3,0,0,1,0,0,0
824037,694361,6,1,0,0,1,2,0
824037,656212,3,0,0,1,0,0,0
824037,676263,3,0,0,1,0,2,0
824037,595014,3,0,0,0,0,1,0
824032,681217,3,1,0,1,0,2,0
824032,686799,18,3,3,4,1,7,0
824032,696147,5,1,0,0,0,1,0
824032,666171,1,0,1,0,2,0,0
824032,642048,1,0,0,0,0,0,0
824032,489446,2,1,1,1,1,1,1
824032,605130,3,0,0,0,1,1,0
824032,650644,15,5,5,2,0,2,3
824032,663687,3,0,0,2,0,1,0
824032,665622,6,1,0,0,0,2,0
824032,643410,3,0,0,0,0,1,0
824031,681217,1,0,0,0,0,0,0
824031,667755,20,6,2,1,0,7,0
824031,820862,3,1,0,2,0,1,0
824031,666171,3,0,0,2,1,0,0
824031,489446,3,0,0,1,0,1,0
824031,622663,21,3,2,0,0,10,1
824031,686993,3,0,0,0,0,1,0
824031,669270,3,1,0,1,0,0,0
824031,643410,3,1,0,0,0,1,0
824030,681217,1,0,0,0,0,1,0
824030,820862,3,1,0,2,0,1,0
824030,666171,3,1,1,0,0,1,1
824030,642048,2,1,0,0,0,1,0
824030,700712,15,5,1,3,0,6,0
824030,489446,3,0,0,0,0,1,0
824030,641302,2,1,0,1,0,0,0
824030,543135,21,5,3,2,1,6,1
824030,668390,1,2,2,0,0,0,0
824275,663947,4,1,1,0,0,3,1
824275,672456,17,8,4,1,1,7,1
824275,669724,2,2,0,0,0,0,0
824275,676684,4,4,5,1,0,1,1
824275,681217,3,0,0,0,0,1,0
824275,686799,12,6,5,2,1,4,0
824275,815083,5,2,1,3,0,3,1
824275,820862,4,0,0,0,0,3,0
824275,489446,3,0,0,1,0,1,0
824027,681217,4,1,0,0,0,1,0
824027,667755,14,3,2,7,2,7,1
824027,820862,2,4,5,2,0,2,1
824027,666171,3,0,0,1,0,1,0
824027,489446,3,2,1,0,0,0,0
824027,608718,1,0,0,0,0,0,0
824027,607536,17,7,5,1,0,4,1
824027,678020,4,1,0,0,0,1,0
824027,622608,5,2,0,1,0,0,0
824027,677955,1,0,2,2,0,0,0
824024,519141,3,1,0,0,0,0,0
824024,666171,3,2,1,0,0,0,0
824024,700712,18,3,3,3,0,7,1
824024,489446,3,1,0,0,0,2,0
824024,624522,8,5,3,0,0,3,0
824024,669298,3,0,0,0,0,0,0
824024,547179,10,10,8,2,0,5,1
824024,678020,3,1,0,1,0,0,0
823943,683618,3,0,0,0,1,3,0
823943,656945,2,1,0,0,0,1,0
823943,595014,1,0,0,0,0,0,0
823943,808963,21,2,0,2,0,10,0
823943,696147,3,0,0,0,1,2,0
823943,681217,3,0,0,1,0,1,0
823943,489446,0,1,1,0,0,0,1
823943,672282,18,2,0,2,0,6,0
824025,680570,16,6,2,2,0,6,0
824025,691951,3,1,0,0,0,1,0
824025,696147,3,0,0,1,0,1,0
824025,666171,3,0,0,2,0,3,0
824025,489446,3,1,1,1,0,1,0
824025,696519,2,0,0,0,0,1,0
824025,650556,3,1,0,0,0,1,0
824025,623352,3,0,0,0,0,3,0
824025,660853,3,2,1,0,0,1,1
824025,687911,3,1,0,0,0,0,0
824025,681293,18,4,3,4,1,7,0
824023,519141,3,0,0,0,0,0,0
824023,700712,15,3,0,5,1,7,0
824023,489446,3,0,0,0,0,2,0
824023,608718,6,2,1,1,0,3,0
824023,695001,6,2,0,1,0,0,0
824023,678906,12,7,5,3,2,5,0
824023,805123,6,1,0,2,0,2,0
824988,669372,16,6,3,3,0,5,0
824988,664129,9,3,1,1,0,1,1
824988,605130,2,3,2,0,0,1,0
824988,666171,5,0,0,1,0,3,0
824988,700712,15,4,0,0,1,6,0
824988,489446,3,0,0,0,0,2,0
824988,696519,4,1,0,1,0,2,0
824019,667755,15,3,0,2,0,5,0
824019,489446,3,0,0,0,0,1,0
824019,696519,6,0,0,2,0,2,0
824019,608718,3,2,0,0,0,0,0
824019,592155,4,1,0,1,0,2,0
824019,642121,2,5,4,1,0,2,1
824019,664076,1,2,2,0,0,1,0
824019,643377,15,5,0,0,0,5,0
824019,518886,2,2,1,0,0,1,0
824990,686993,4,4,4,1,0,1,2
824990,605130,3,0,0,0,0,2,0
824990,660761,6,2,1,0,0,3,1
824990,665660,6,1,0,0,0,2,0
824990,605488,11,4,6,4,0,4,2
824990,681217,3,1,2,1,0,1,1
824990,667755,15,6,3,4,0,6,1
824990,815083,6,3,3,2,0,3,1
824990,696147,3,2,2,0,0,0,1
824990,489446,1,0,0,1,1,0,0
824990,696519,0,0,0,1,0,0,0
825070,686753,6,2,1,0,0,3,0
825070,518876,16,11,6,1,0,4,2
825070,657044,2,1,0,0,0,1,0
825070,805299,3,0,0,0,0,2,0
825070,681217,3,1,0,0,0,2,0
825070,489446,3,0,0,1,0,1,0
825070,672282,21,4,0,0,0,3,0
824016,820862,4,2,0,0,0,3,0
824016,691951,14,5,5,1,0,3,2
824016,489446,3,1,0,0,0,3,0
824016,608718,6,3,1,0,0,3,0
824016,670329,3,1,1,0,0,1,1
824016,680694,24,6,0,1,0,9,0
824014,820862,4,0,0,0,0,1,0
824014,700712,13,6,7,2,0,5,0
824014,489446,3,0,0,0,0,2,0
824014,608718,7,4,1,0,0,2,0
824014,669372,18,8,3,1,0,5,1
824014,665660,3,0,0,0,0,1,0
824014,663687,2,0,0,1,0,2,0
824014,665622,4,1,0,2,0,3,0
824015,681217,1,0,0,0,0,1,0
824015,696147,3,1,0,2,0,1,0
824015,666171,3,0,0,0,0,2,0
824015,489446,3,0,0,0,0,1,0
824015,672282,17,4,2,3,0,8,1
824015,640454,2,1,1,0,1,1,0
824015,664129,2,2,1,0,0,0,0
824015,686993,3,1,0,0,0,2,0
824015,686930,2,1,0,0,0,0,0
824015,678022,15,4,2,1,1,5,0
822877,682608,2,2,2,1,0,1,0
822877,641302,1,1,0,0,0,1,0
822877,656641,5,1,0,1,0,3,0
822877,543135,18,6,3,2,0,10,0
822877,668390,1,0,0,0,0,0,0
822877,681217,3,0,0,0,0,0,0
822877,696147,3,0,0,0,0,1,0
822877,666171,3,0,0,0,0,1,0
822877,489446,1,2,1,0,0,0,0
822877,672282,12,7,5,1,0,6,3
822877,608718,3,2,1,0,1,2,0
824010,681217,2,3,2,1,0,1,0
824010,696270,12,6,2,1,0,6,2
824010,815083,3,0,0,0,0,1,0
824010,820862,6,0,0,1,0,1,0
824010,642048,1,1,0,0,0,1,0
824010,489446,3,0,0,0,0,1,0
824010,594027,6,0,0,1,0,1,0
824010,669711,4,0,0,0,0,2,0
824010,676477,3,0,0,0,0,2,0
824010,686580,3,2,1,0,0,1,0
824010,624133,8,6,3,0,0,5,0
824010,547973,3,1,1,0,0,2,1
824013,815083,6,2,0,0,0,1,0
824013,820862,3,1,0,0,0,2,0
824013,489446,3,1,0,0,0,2,0
824013,672282,15,7,5,3,0,5,1
824013,687562,23,5,2,0,0,6,1
824013,676477,1,0,0,0,0,0,0
824013,547973,3,2,0,0,0,1,0
823685,701519,3,0,0,0,0,1,0
823685,805673,18,9,4,2,0,3,1
823685,702193,6,1,0,0,0,2,0
823685,680570,16,6,3,1,1,0,0
823685,696147,3,0,0,1,0,2,0
823685,489446,3,1,0,0,0,0,0
823685,696519,5,2,0,1,0,2,0
824009,696147,3,1,0,0,0,3,0
824009,666171,3,0,0,0,0,2,0
824009,489446,2,1,2,1,1,0,0
824009,672282,18,4,0,0,0,7,0
824009,696519,1,0,0,0,0,0,0
824009,672456,10,1,0,0,1,5,0
824009,675512,17,4,1,4,0,9,0
824004,815083,3,0,0,0,0,0,0
824004,820862,2,0,0,0,0,0,0
824004,489446,3,0,0,1,0,2,0
824004,672282,16,2,1,2,0,6,1
824004,696519,3,1,0,0,0,2,0
824004,690928,18,6,0,0,1,5,0
824004,676617,3,0,0,2,0,3,0
824004,666277,3,0,0,0,0,1,0
824004,703725,3,1,0,0,0,1,0
823196,681916,3,0,0,1,0,3,0
823196,657277,18,6,4,2,0,4,0
823196,671345,3,2,2,0,0,1,1
823196,668873,3,1,0,0,0,1,0
823196,669062,3,0,0,2,0,1,0
823196,681217,1,2,0,1,0,0,0
823196,680570,12,6,5,2,0,3,2
823196,820862,3,0,0,0,0,2,0
823196,666171,3,0,0,1,0,1,0
823196,489446,3,0,1,1,0,0,0
823196,696519,3,0,0,0,0,1,0
823196,608718,3,1,0,0,0,1,0
824000,695049,12,2,1,0,0,3,1
824000,489446,3,1,1,1,0,1,0
824000,696519,6,2,1,0,0,4,0
824000,608718,6,0,0,3,0,1,0
824000,694477,6,1,0,0,0,5,0
824000,682842,3,0,0,0,0,2,0
824000,688107,15,4,1,2,0,6,0
824000,656730,3,0,0,0,0,0,0
823345,683003,9,6,8,3,2,3,1
823345,681895,3,2,1,2,0,0,0
823345,642397,3,2,1,0,0,1,0
823345,682254,3,0,0,0,0,3,0
823345,666808,3,1,0,1,0,3,0
823345,489446,3,2,1,1,0,0,1
823345,804668,3,2,0,0,0,0,0
823345,640455,21,3,1,0,1,11,1
823345,674073,6,1,0,0,0,2,0
823756,701656,18,4,2,1,0,8,2
823756,682842,3,1,0,0,1,3,0
823756,622608,3,0,0,1,0,0,0
823756,656730,3,0,0,0,0,0,0
823756,683003,12,8,3,1,0,4,2
823756,670990,3,0,0,0,0,1,0
823756,696062,6,3,1,1,0,3,0
823756,489446,3,0,0,0,0,0,0
823197,676775,3,2,1,2,0,1,0
823197,663941,6,1,1,1,1,0,0
823197,592662,18,6,0,2,0,5,0
823197,696270,10,8,8,1,1,4,1
823197,623168,3,0,0,0,0,0,0
823197,489446,3,1,0,1,1,0,0
823197,608718,8,2,1,0,0,4,1
824003,815083,3,3,1,0,0,2,0
824003,820862,2,1,0,1,0,2,0
824003,489446,2,1,0,0,0,2,0
824003,672282,15,4,2,1,0,9,2
824003,696519,4,0,0,1,0,2,0
824003,608718,1,0,0,0,0,0,0
824003,650556,3,0,0,0,0,1,0
824003,623352,3,0,0,0,0,0,0
824003,660853,3,0,0,0,0,2,0
824003,595345,3,0,0,0,1,2,0
824003,663567,15,7,2,1,1,6,0
823754,694477,3,1,0,1,0,1,0
823754,676879,3,1,0,0,0,3,0
823754,669084,3,1,0,0,0,0,0
823754,669160,18,3,2,3,1,5,1
823754,642397,3,3,1,0,0,3,0
823754,666808,3,0,0,1,0,0,0
823754,489446,3,0,0,0,0,2,0
823754,677952,15,3,3,1,0,5,2
824002,815083,3,2,3,3,0,1,0
824002,680570,15,5,2,2,0,6,2
824002,489446,3,2,1,0,0,3,0
824002,608718,6,2,0,0,0,1,0
824002,650556,4,0,0,0,0,1,0
824002,669713,17,7,3,2,1,4,0
824002,595345,2,2,1,0,0,0,0
824002,656986,4,0,0,0,0,0,0
823833,676604,3,1,0,0,0,1,0
823833,680767,3,1,0,1,0,1,0
823833,676534,3,0,0,0,0,1,0
823833,676083,18,4,1,1,0,2,0
823833,669199,9,3,3,1,0,1,2
823833,681895,2,0,1,2,1,0,0
823833,669387,7,5,4,3,0,1,0
823833,666808,3,0,0,2,0,1,0
823833,489446,3,1,0,0,0,2,0
823911,683618,5,0,0,0,0,2,0
823911,669165,1,2,2,0,0,1,1
823911,623465,3,1,0,1,0,1,0
823911,592779,2,0,0,0,0,1,0
823911,808967,19,5,2,1,2,9,0
823911,669199,3,0,0,3,0,1,0
823911,642397,2,1,0,1,0,1,0
823911,596133,3,0,0,0,0,3,0
823911,682254,3,0,0,0,0,2,0
823911,670990,3,0,0,1,0,1,0
823911,696149,12,4,4,2,1,6,1
823911,489446,3,1,0,0,0,0,0
823949,641778,18,4,1,1,0,4,1
823949,642546,6,0,0,1,0,3,0
823949,500743,3,8,5,0,0,0,2
823949,700327,3,1,0,0,0,2,0
823949,607536,12,9,8,0,1,4,3
823949,688642,6,6,7,1,1,1,2
823949,664954,3,1,0,0,0,0,0
823344,669199,9,2,0,1,0,4,0
823344,682254,3,0,0,0,0,2,0
823344,682995,9,2,3,1,0,4,1
823344,666808,3,1,0,1,0,1,0
823344,489446,3,0,0,0,0,2,0
823344,670103,12,2,1,1,0,1,0
823344,663776,12,9,7,3,0,6,0
823346,642397,3,0,0,1,0,1,0
823346,596133,3,0,0,0,0,1,0
823346,682254,1,0,0,0,0,1,0
823346,696149,15,4,2,2,0,5,0
823346,666808,3,2,1,1,0,1,0
823346,489446,2,3,1,0,0,1,0
823346,687562,12,5,4,1,0,6,1
823346,687941,9,2,0,0,0,0,0
823346,663558,3,2,3,0,1,2,1
823891,663969,6,1,0,0,1,2,0
823891,676974,15,5,3,2,0,5,0
823891,667463,3,0,0,0,0,2,0
823891,656848,3,0,0,0,0,2,0
823891,680767,3,3,2,0,1,1,1
823891,623474,2,0,0,0,0,2,0
823891,500779,13,4,2,4,0,2,0
823891,622608,8,1,0,1,0,3,0
823934,683618,3,0,0,0,0,1,0
823934,694646,4,2,2,0,0,0,1
823934,642546,5,4,4,2,0,2,1
823934,686218,10,8,6,3,0,4,2
823934,500743,3,0,0,0,0,0,0
823934,676263,2,1,0,1,0,2,0
823934,669211,6,0,0,1,0,1,0
823934,687064,15,5,1,2,0,5,0
823934,664991,6,0,0,0,0,0,0
823283,688158,3,2,1,0,0,2,0
823283,660710,3,2,1,0,0,0,0
823283,606996,6,2,1,1,0,2,0
823283,676760,5,3,5,3,0,1,1
823283,681190,10,8,4,1,0,1,2
823283,681911,2,0,0,0,0,1,0
823283,669165,1,2,1,2,0,0,0
823283,500743,3,0,0,0,0,0,0
823283,676263,3,2,0,0,0,1,0
823283,808967,18,5,2,2,0,4,1
824209,650556,4,0,0,1,0,2,0
824209,660853,3,0,0,0,0,2,0
824209,595345,2,1,0,0,0,1,0
824209,681293,18,3,1,4,2,10,0
824209,500779,11,3,3,4,0,1,1
824209,685299,12,2,0,1,0,4,0
824209,677955,1,0,0,1,0,0,0
824362,500779,17,5,2,2,0,2,0
824362,657514,1,0,0,0,0,0,0
824362,675848,3,0,0,2,0,2,0
824362,622608,6,1,0,1,0,2,0
824362,681810,4,0,0,2,0,1,0
824362,623211,3,1,1,2,0,1,0
824362,518886,3,3,4,1,0,2,1
824362,681035,14,3,1,2,0,6,0
824366,500779,18,5,1,0,1,3,1
824366,675848,3,2,2,2,0,1,1
824366,688642,4,1,2,2,0,1,0
824366,677955,2,1,2,1,0,1,0
824366,663158,3,1,0,0,0,1,0
824366,800311,3,0,0,0,1,0,0
824366,656550,15,7,5,3,0,4,1
824366,683627,6,0,0,1,0,0,0
824357,680767,0,1,3,2,0,0,0
824357,500779,17,7,3,1,0,4,1
824357,657514,3,1,0,1,0,0,0
824357,675848,3,1,0,0,0,1,0
824357,677955,4,0,0,0,0,3,0
824357,682608,8,2,2,1,0,3,0
824357,656222,4,1,0,0,0,0,0
824357,669022,3,3,2,2,0,2,0
824357,686560,3,1,1,1,0,0,0
824357,596001,3,0,0,0,0,0,0
824357,668390,3,0,0,0,0,1,0
823635,681810,6,0,0,0,0,1,0
823635,623211,6,2,1,1,0,1,0
823635,690997,15,5,1,2,0,7,0
823635,680767,3,0,0,0,0,2,0
823635,500779,16,2,1,2,0,5,1
823635,675848,5,0,0,0,0,2,0
823635,677955,3,2,0,1,0,1,0
823386,681895,4,0,0,0,0,2,0
823386,656605,17,7,6,1,0,3,1
823386,664875,3,2,0,1,0,0,0
823386,684049,3,2,1,0,0,0,1
823386,500779,12,5,2,3,0,2,0
823386,657514,3,0,0,0,0,0,0
823386,622608,9,1,1,0,0,2,1
823386,677955,3,0,0,0,0,1,0
825081,669194,24,6,1,3,0,3,0
825081,664199,3,0,0,0,0,1,0
825081,680604,11,4,1,0,1,3,0
825081,500779,4,6,6,0,0,0,0
825081,657514,3,0,0,0,0,2,0
825081,664954,3,0,0,0,0,0,0
825081,678020,3,3,2,0,0,1,0
824370,500779,15,8,4,1,0,1,2
824370,685299,12,7,6,3,0,6,3
824370,683618,3,2,1,0,0,2,1
824370,671109,3,1,1,1,0,0,0
824370,680736,21,8,1,0,0,3,0
831493,701542,15,1,0,0,0,6,0
831493,670280,2,0,0,0,0,0,0
831493,666808,3,1,0,1,1,1,0
831493,518585,1,0,0,0,0,1,0
831493,656234,3,0,0,0,0,2,0
831493,657612,3,2,2,0,0,1,1
831493,641835,3,3,2,0,0,0,0
831493,605400,12,6,3,3,0,4,1
831493,679775,3,2,1,0,0,0,0
831493,621383,3,0,0,0,0,1,0
831493,647315,3,1,0,0,0,1,0
823159,678606,1,1,0,0,0,0,0
823159,666374,3,1,0,0,0,1,0
823159,622491,18,3,0,2,0,7,0
823159,642100,3,1,0,0,0,2,0
823159,660825,2,0,0,0,0,0,0
823159,621112,4,3,1,1,0,0,0
823159,677960,13,4,1,2,0,7,0
823159,687396,2,2,0,0,0,2,0
823159,518585,2,0,0,0,0,2,0
823159,656234,3,0,0,0,0,0,0
823159,666808,1,0,0,0,0,0,0
823243,676254,1,1,0,1,0,1,0
823243,676130,2,2,1,0,0,2,1
823243,621366,2,0,0,1,0,0,0
823243,592662,16,5,2,0,0,4,1
823243,669062,3,0,0,0,0,0,0
823243,657424,3,0,0,1,0,0,0
823243,657612,3,0,0,0,0,2,0
823243,518585,2,0,0,1,0,0,0
823243,666808,3,0,0,0,0,3,0
823243,670280,3,0,0,1,0,0,0
823243,693645,16,1,0,0,0,8,0
823157,678606,3,0,0,0,0,2,0
823157,681867,6,1,1,0,0,1,1
823157,669923,18,5,4,3,0,6,1
823157,518585,2,0,0,0,0,1,0
823157,666808,2,2,2,1,0,1,0
823157,670280,4,3,1,0,0,1,0
823157,693645,19,2,0,0,0,7,0
823569,621112,5,3,0,0,0,2,0
823569,677960,11,6,3,3,0,4,0
823569,657612,3,0,0,0,0,0,0
823569,687396,2,0,0,1,0,0,0
823569,518585,2,0,0,0,0,1,0
823569,666808,1,3,2,0,0,1,0
823569,670280,3,3,1,1,0,2,0
823569,676534,3,0,0,1,0,2,0
823569,676974,14,3,2,3,0,6,1
823569,667463,2,0,0,0,0,1,0
823569,656848,3,1,2,3,0,0,0
823569,669622,1,2,2,0,1,1,0
823569,677053,1,0,1,3,0,1,0
823566,642232,5,1,0,0,0,3,0
823566,518585,2,0,1,1,0,2,0
823566,608331,20,5,3,3,0,4,0
823566,656234,0,1,3,1,1,0,0
823566,664126,3,3,3,1,0,1,1
823566,676534,3,0,0,1,0,1,0
823566,667463,1,0,0,0,0,0,0
823566,669622,3,1,2,3,0,2,0
823566,663978,14,3,0,4,0,4,0
823566,677053,3,0,0,0,0,1,0
823567,687396,3,0,0,2,0,3,0
823567,518585,4,0,0,2,0,1,0
823567,656234,2,1,0,0,0,1,0
823567,670280,3,0,0,0,0,1,0
823567,693645,15,5,3,0,0,7,0
823567,686993,6,2,0,0,0,1,0
823567,669270,1,0,0,0,0,0,0
823567,650644,15,2,1,4,0,6,1
823567,643410,2,5,4,0,0,0,1
822996,607259,14,5,1,3,0,4,1
822996,693855,5,0,0,0,0,3,0
822996,642121,3,1,0,0,0,0,0
822996,687330,1,0,0,0,0,1,0
822996,643377,1,0,0,1,0,1,0
822996,685801,3,0,0,2,0,0,0
