game_date,game_pk,team,opponent,runs,plate_appearances,hits,home_runs,strikeouts,walks,iso,k_rate,bb_rate,hr_rate,runs_last14,k_rate_last14,bb_rate_last14,hr_rate_last14,iso_last14
2026-08-17,824077,ATH,KC,5,77,21,4,10,7,0.2077922077922078,0.12987012987012986,0.09090909090909091,0.05194805194805195,4.214285714285714,0.21494113473377402,0.07978712878416938,0.03540182161543553,0.15612285577306137
2026-08-18,824075,ATH,KC,3,74,14,0,9,10,0.02702702702702703,0.12162162162162163,0.13513513513513514,0.0,4.142857142857143,0.20779721133369297,0.08217554496568902,0.03582832450499261,0.15864988539368705
2026-08-19,824076,ATH,KC,7,78,22,2,8,6,0.14102564102564102,0.10256410256410256,0.07692307692307693,0.02564102564102564,4.357142857142857,0.20457970811618975,0.08247431312160003,0.03497798436893819,0.154628006371808
2026-08-20,824074,ATH,KC,2,80,21,1,12,12,0.1,0.15,0.15,0.0125,4.571428571428571,0.19557918482995218,0.07980555330998307,0.036809486200440014,0.16164004195527215
2026-08-21,824152,ATH,HOU,0,70,12,0,15,8,0.05714285714285714,0.21428571428571427,0.11428571428571428,0.0,4.571428571428571,0.18588530727893177,0.0871184784800511,0.03543476964715203,0.16084639116162136
2026-08-22,824151,ATH,HOU,4,74,16,2,22,7,0.12162162162162163,0.2972972972972973,0.0945945945945946,0.02702702702702703,4.214285714285714,0.18260043168485854,0.0884324287176804,0.0305424017410855,0.1492724465152697
2026-08-23,824150,ATH,HOU,7,83,18,4,26,9,0.18072289156626506,0.3132530120481928,0.10843373493975904,0.04819277108433735,4.428571428571429,0.18328800771490034,0.09029681756837062,0.030515956509160815,0.1462180222279687
2026-08-24,824964,ATH,MIN,6,89,28,1,12,6,0.11235955056179775,0.1348314606741573,0.06741573033707865,0.011235955056179775,4.428571428571429,0.18649945979499769,0.0910734432347994,0.032216137022153556,0.14780275838514093
2026-08-25,824962,ATH,MIN,4,66,11,1,25,4,0.13636363636363635,0.3787878787878788,0.06060606060606061,0.015151515151515152,4.571428571428571,0.18184456412886613,0.09207932873506693,0.033018705240452105,0.15106653580622173
2026-08-26,824963,ATH,MIN,7,73,20,4,12,4,0.2328767123287671,0.1643835616438356,0.0547945205479452,0.0547945205479452,4.428571428571429,0.19655516217279745,0.09199916198823352,0.03145545367720055,0.14934295074930332
2026-08-28,824960,ATH,BAL,3,82,15,1,19,7,0.04878048780487805,0.23170731707317074,0.08536585365853659,0.012195121951219513,4.642857142857143,0.1980927635147041,0.09220248117394017,0.02887584150854728,0.14556883836462342
2026-08-29,824961,ATH,BAL,3,80,17,1,16,11,0.075,0.2,0.1375,0.0125,4.571428571428571,0.20469753571070815,0.094683405621521,0.027034444251898403,0.1354907719420062
2026-08-30,824959,ATH,BAL,5,74,16,4,20,4,0.22972972972972974,0.2702702702702703,0.05405405405405406,0.05405405405405406,4.214285714285714,0.2072291812803284,0.09275076547685554,0.025214823998733846,0.1281896869510478
2026-08-31,822855,ATH,TEX,1,67,12,1,14,5,0.08955223880597014,0.208955223880597,0.07462686567164178,0.014925373134328358,4.357142857142857,0.2101249341760813,0.09275076547685554,0.027145325929235777,0.13301594177730264
2026-09-01,822854,ATH,TEX,5,86,23,1,19,11,0.09302325581395349,0.22093023255813954,0.12790697674418605,0.011627906976744186,4.071428571428571,0.20841625642978343,0.09318888797590628,0.024297529685406,0.12571390012645706
2026-09-02,822851,ATH,TEX,9,81,22,7,18,7,0.2962962962962963,0.2222222222222222,0.08641975308641975,0.08641975308641975,4.071428571428571,0.214920549478927,0.0958315941069845,0.02141751933031259,0.11751611784229603
2026-09-03,823095,ATH,SEA,7,88,23,2,26,11,0.11363636363636363,0.29545454545454547,0.125,0.022727272727272728,4.5,0.2221063066646842,0.09235192396064769,0.02759035883648543,0.13674963707581528
2026-09-04,823093,ATH,SEA,7,78,21,5,14,7,0.2564102564102564,0.1794871794871795,0.08974358974358974,0.0641025641025641,4.5,0.23588419544257297,0.09578598989471362,0.02738223362836022,0.13479326011943832
2026-03-20,831451,ATL,PIT,8,74,15,1,20,8,0.0945945945945946,0.2702702702702703,0.10810810810810811,0.013513513513513514,,,,,
2026-03-21,831502,ATL,BOS,6,72,14,1,13,4,0.08333333333333333,0.18055555555555555,0.05555555555555555,0.013888888888888888,,,,,
2026-03-22,831492,ATL,MIN,3,72,18,2,12,5,0.125,0.16666666666666666,0.06944444444444445,0.027777777777777776,,,,,
2026-03-23,831447,ATL,PIT,5,70,13,4,13,5,0.21428571428571427,0.18571428571428572,0.07142857142857142,0.05714285714285714,5.666666666666667,0.20583083083083084,0.0777027027027027,0.01839339339339339,0.10097597597597598
2026-03-24,831545,ATL,TB,3,75,17,1,14,7,0.10666666666666667,0.18666666666666668,0.09333333333333334,0.013333333333333334,5.5,0.20080169455169455,0.07613416988416988,0.02808075933075933,0.12930341055341055
2026-03-27,824946,ATL,KC,6,72,16,3,18,7,0.1527777777777778,0.25,0.09722222222222222,0.041666666666666664,5.0,0.19797468897468898,0.07957400257400257,0.02513127413127413,0.12477606177606178
2026-03-28,824945,ATL,KC,2,70,14,2,16,7,0.1,0.22857142857142856,0.1,0.02857142857142857,5.166666666666667,0.20664557414557416,0.08251537251537251,0.02788717288717289,0.12944301444301445
2026-03-29,824944,ATL,KC,1,70,14,2,13,3,0.11428571428571428,0.18571428571428572,0.04285714285714286,0.02857142857142857,4.714285714285714,0.20977783906355335,0.08501317644174787,0.02798492369920941,0.1252368695225838
2026-03-30,824943,ATL,ATH,4,70,17,0,11,6,0.08571428571428572,0.15714285714285714,0.08571428571428572,0.0,4.25,0.2067698948948949,0.07974367224367225,0.028058236808236808,0.12386797511797512
2026-03-31,824942,ATL,ATH,2,74,14,2,17,7,0.10810810810810811,0.22972972972972974,0.0945945945945946,0.02702702702702703,4.222222222222222,0.20125577958911292,0.08040707374040706,0.02494065494065494,0.11962867629534296
2026-04-01,824940,ATL,ATH,5,65,11,1,16,5,0.07692307692307693,0.24615384615384617,0.07692307692307693,0.015384615384615385,4.0,0.2041031746031746,0.08182582582582583,0.025149292149292145,0.11847661947661947
2026-04-02,825105,ATL,AZ,17,87,22,5,11,10,0.26436781609195403,0.12643678160919541,0.11494252873563218,0.05747126436781609,4.090909090909091,0.2079259629259629,0.08138012138012139,0.024261594261594265,0.11469902469902471
2026-04-03,825103,ATL,AZ,2,65,8,2,10,4,0.09230769230769231,0.15384615384615385,0.06153846153846154,0.03076923076923077,5.166666666666667,0.20113519781623232,0.08417698865974728,0.027029066770446083,0.1271714239817688
2026-04-04,825104,ATL,AZ,1,61,8,0,16,4,0.01639344262295082,0.26229508196721313,0.06557377049180328,0.0,4.923076923076923,0.19749757904930318,0.08243556349657145,0.02731677169342952,0.12448959846837832
2026-04-05,825102,ATL,AZ,5,81,20,1,11,5,0.14814814814814814,0.13580246913580246,0.06172839506172839,0.012345679012345678,4.642857142857143,0.20212597211486819,0.08123114971051659,0.02536557371532741,0.11676844447941921
2026-04-06,824052,ATL,LAA,2,65,10,4,21,3,0.18461538461538463,0.3230769230769231,0.046153846153846156,0.06153846153846154,4.428571428571429,0.19252112917669192,0.0779183130643466,0.025282156965243992,0.12059369830467304
2026-04-07,824051,ATL,LAA,7,80,18,2,26,7,0.125,0.325,0.0875,0.025,4.142857142857143,0.2027012268567896,0.07724676239279593,0.028685697868784898,0.12782813053910527
2026-04-08,824050,ATL,LAA,8,78,15,2,19,9,0.15384615384615385,0.24358974358974358,0.11538461538461539,0.02564102564102564,4.428571428571429,0.2140107506663134,0.07853644493247848,0.028487285170372197,0.12782813053910527
2026-04-10,824941,ATL,CLE,11,80,23,4,10,8,0.1875,0.125,0.1,0.05,4.642857142857143,0.2181447119431318,0.08167616235791018,0.026237154348812804,0.12351101907913666
2026-04-11,824939,ATL,CLE,0,76,12,1,13,11,0.10526315789473684,0.17105263157894737,0.14473684210526316,0.013157894736842105,5.214285714285714,0.2137399500383699,0.08215235283410068,0.028856201967860425,0.12928482860294618
2026-04-12,824938,ATL,CLE,13,79,28,2,13,3,0.17721518987341772,0.16455696202531644,0.0379746835443038,0.02531645569620253,4.785714285714286,0.20810085229400901,0.08554625425431787,0.0268198611157301,0.12589092718272898
2026-04-13,824937,ATL,MIA,4,85,25,2,19,9,0.08235294117647059,0.2235294117647059,0.10588235294117647,0.023529411764705882,5.571428571428571,0.20352839039785814,0.08111587450748244,0.026587363053213953,0.13140629788797312
2026-04-14,824935,ATL,MIA,6,71,18,0,18,4,0.07042253521126761,0.2535211267605634,0.056338028169014086,0.0,5.785714285714286,0.20622947083003101,0.08561767522777054,0.02622721899559091,0.12912538552302713
2026-04-15,824936,ATL,MIA,6,75,19,4,19,4,0.21333333333333335,0.25333333333333335,0.05333333333333334,0.05333333333333334,5.928571428571429,0.21311363294558147,0.083519371117394,0.02622721899559091,0.1280331176299544
2026-04-17,823476,ATL,PHI,9,81,18,4,10,7,0.1728395061728395,0.12345679012345678,0.08641975308641975,0.04938271604938271,6.214285714285714,0.21479960463155318,0.08057213817016105,0.028106240874612783,0.1355492051460419
2026-04-18,823474,ATL,PHI,3,73,15,1,22,5,0.0821917808219178,0.3013698630136986,0.0684931506849315,0.0136986301369863,6.5,0.20603552920081106,0.08125047218182839,0.03053467663638188,0.14240037866388208
2026-04-19,823475,ATL,PHI,4,78,14,2,16,8,0.1282051282051282,0.20512820512820512,0.10256410256410256,0.02564102564102564,5.5,0.21853074930113273,0.07793265946392121,0.02740805990560832,0.12938780471602238
2026-04-20,822749,ATL,WSH,9,74,10,2,15,5,0.0945945945945946,0.20270270270270271,0.06756756756756757,0.02702702702702703,5.642857142857143,0.22219375296413638,0.08086306239432414,0.027041759539307954,0.13195190728012493
2026-04-21,822747,ATL,WSH,4,84,18,4,16,15,0.19047619047619047,0.19047619047619047,0.17857142857142858,0.047619047619047616,6.214285714285714,0.21793715444524273,0.08100547647116443,0.028972261469809885,0.13753770384952807
2026-04-22,822748,ATL,WSH,8,79,19,7,13,6,0.2911392405063291,0.16455696202531644,0.0759493670886076,0.08860759493670886,6.142857142857143,0.22184242025527048,0.08935140743614303,0.03149178779886002,0.14056113544438822
2026-04-23,822745,ATL,WSH,7,77,19,3,25,4,0.15584415584415584,0.3246753246753247,0.05194805194805195,0.03896103896103896,6.571428571428571,0.21051956589444143,0.09147965893148313,0.03342529732730626,0.1481699822937414
2026-04-24,824932,ATL,PHI,5,80,20,3,7,7,0.125,0.0875,0.0875,0.0375,6.571428571428571,0.2104963747998218,0.08894023407062969,0.034422514395951904,0.15037313628260968
2026-04-25,824933,ATL,PHI,5,85,20,0,16,7,0.11764705882352941,0.18823529411764706,0.08235294117647059,0.0,6.357142857142857,0.1993471074005544,0.08694847582887145,0.0352695839930215,0.14831269672217012
2026-04-26,824934,ATL,PHI,6,69,12,3,20,5,0.15942028985507245,0.2898550724637681,0.07246376811594203,0.043478260869565216,5.928571428571429,0.20386391412324345,0.08568797162719079,0.031698155421592926,0.14332320092385079
2026-04-28,824931,ATL,DET,5,73,15,2,17,7,0.1780821917808219,0.2328767123287671,0.0958904109589041,0.0273972602739726,6.357142857142857,0.2123498027578735,0.08052560919938213,0.033863895859644576,0.1471915674924462
2026-04-29,824930,ATL,DET,2,67,11,3,18,7,0.14925373134328357,0.26865671641791045,0.1044776119402985,0.04477611940298507,5.785714285714286,0.2172297849224057,0.08466244687185356,0.034012524758056724,0.1472534962001179
2026-04-30,824929,ATL,DET,2,82,20,0,21,9,0.07317073170731707,0.25609756097560976,0.10975609756097561,0.0,5.642857142857143,0.220453163826206,0.08456210822893373,0.03553014673221953,0.152032124069176
2026-05-01,824366,ATL,COL,8,79,17,3,11,9,0.17721518987341772,0.13924050632911392,0.11392405063291139,0.0379746835443038,5.357142857142857,0.22063719484156646,0.08837768461407383,0.03553014673221953,0.15222842381889382
2026-05-02,824365,ATL,COL,9,75,16,3,21,6,0.17333333333333334,0.28,0.08,0.04,5.5,0.21248770719840793,0.09270559299261513,0.034433100318717415,0.14964855642889985
2026-05-03,824364,ATL,COL,11,88,25,5,22,12,0.25,0.25,0.13636363636363635,0.056818181818181816,5.5,0.22366936504673246,0.09224703920072799,0.03376290631519008,0.14968382979750652
2026-05-04,823143,ATL,SEA,4,76,17,6,14,10,0.25,0.18421052631578946,0.13157894736842105,0.07894736842105263,6.071428571428571,0.22000008911718255,0.0970949310349212,0.03684287429241833,0.16167013116736956
2026-05-05,823142,ATL,SEA,3,67,9,2,25,5,0.1044776119402985,0.373134328358209,0.07462686567164178,0.029850746268656716,6.071428571428571,0.21850596920201001,0.09916741994951538,0.0406504702052774,0.17036976486700325
2026-05-06,823141,ATL,SEA,1,66,13,1,21,4,0.09090909090909091,0.3181818181818182,0.06060606060606061,0.015151515151515152,5.642857142857143,0.23067965674883187,0.09967165552837783,0.04085216443682237,0.17107569467741066
2026-05-08,823957,ATL,LAD,1,68,14,1,18,3,0.08823529411764706,0.2647058823529412,0.04411764705882353,0.014705882352941176,5.428571428571429,0.23980148729923387,0.09124555781656582,0.03853305497485577,0.16396375899404642
2026-05-09,823955,ATL,LAD,7,78,18,1,20,7,0.0641025641025641,0.2564102564102564,0.08974358974358974,0.01282051282051282,4.928571428571429,0.24695498160834992,0.0889718635287241,0.03325436121887237,0.1494706199662834
2026-05-10,823954,ATL,LAD,7,73,11,3,17,7,0.136986301369863,0.2328767123287671,0.0958904109589041,0.0410958904109589,4.928571428571429,0.24207890530370219,0.09167154479983394,0.031387180780263355,0.1429176491275983
2026-05-12,824927,ATL,CHC,5,68,12,3,14,7,0.14705882352941177,0.20588235294117646,0.10294117647058823,0.04411764705882353,5.071428571428571,0.2524629561843284,0.0922708598683271,0.03164403009533185,0.14377381351115995
2026-05-13,824928,ATL,CHC,4,64,12,2,17,5,0.109375,0.265625,0.078125,0.03125,5.071428571428571,0.25372346038600907,0.0937414481036212,0.03479529059953353,0.1458746538472944
2026-05-14,824926,ATL,CHC,0,70,11,1,23,4,0.04285714285714286,0.32857142857142857,0.05714285714285714,0.014285714285714285,4.928571428571429,0.25199274092431134,0.09414582180962536,0.03392184339456459,0.1422999902862178
2026-05-15,824925,ATL,BOS,2,74,14,3,20,4,0.17567567567567569,0.2702702702702703,0.05405405405405406,0.04054054054054054,4.571428571428571,0.2588280777987872,0.09137813939419344,0.03298530439540328,0.1326410582202407
2026-05-16,824924,ATL,BOS,2,69,11,2,8,3,0.15942028985507245,0.11594202898550725,0.043478260869565216,0.028985507246376812,4.571428571428571,0.2589433316453843,0.08777645668803312,0.03268276304808581,0.1345283399582687
2026-05-17,824923,ATL,BOS,8,75,17,2,12,7,0.16,0.16,0.09333333333333334,0.02666666666666667,4.571428571428571,0.24893222221751984,0.0830423254957895,0.03475315642282701,0.1406890226831084
2026-05-18,823867,ATL,MIA,0,76,13,2,17,10,0.09210526315789473,0.2236842105263158,0.13157894736842105,0.02631578947368421,4.571428571428571,0.2504150431940117,0.08157155997439107,0.03394544093156722,0.13945936626357855
2026-05-19,823865,ATL,MIA,8,86,18,2,24,12,0.12790697674418605,0.27906976744186046,0.13953488372093023,0.023255813953488372,3.9285714285714284,0.24639248680303424,0.08525577050070686,0.032967997322544663,0.13365736125104724
2026-05-20,823866,ATL,MIA,9,70,15,2,14,2,0.12857142857142856,0.2,0.02857142857142857,0.02857142857142857,3.7142857142857144,0.24846889876316713,0.085482288169085,0.030570685332209416,0.12493643101848909
2026-05-21,823864,ATL,MIA,9,74,19,6,22,3,0.2702702702702703,0.2972972972972973,0.04054054054054054,0.08108108108108109,4.071428571428571,0.24959671831203933,0.07812460825501412,0.026972403914379127,0.11626296163073399
2026-05-22,824922,ATL,WSH,4,90,21,2,16,5,0.1,0.17777777777777778,0.05555555555555555,0.022222222222222223,4.5,0.24417978752197422,0.07568987074564974,0.03063171354383801,0.1281052943685891
2026-05-23,824920,ATL,WSH,0,66,8,2,26,3,0.13636363636363635,0.3939393939393939,0.045454545454545456,0.030303030303030304,4.714285714285714,0.23415092749311417,0.07532912038489938,0.031136764048888512,0.12875464501793976
2026-05-24,824921,ATL,WSH,1,73,12,0,13,7,0.0273972602739726,0.1780821917808219,0.0958904109589041,0.0,4.642857142857143,0.24338189260643223,0.07542461312745094,0.03225084604532345,0.13219238374979614
2026-05-26,824758,ATL,BOS,7,79,18,5,18,7,0.24050632911392406,0.22784810126582278,0.08860759493670886,0.06329113924050633,4.214285714285714,0.23778703084718691,0.07586367178568768,0.03133509512957254,0.1295705763334682
2026-05-27,824756,ATL,BOS,0,76,20,1,11,5,0.05263157894736842,0.14473684210526316,0.06578947368421052,0.013157894736842105,4.214285714285714,0.2374278443426909,0.07534347064124516,0.03292047004596878,0.13696486402947253
2026-05-28,824757,ATL,BOS,10,82,19,3,21,8,0.18292682926829268,0.25609756097560976,0.0975609756097561,0.036585365853658534,3.857142857142857,0.23306030785441134,0.07268977758507533,0.03070905916582725,0.13022006084504087
2026-05-29,824515,ATL,CIN,8,79,23,3,16,5,0.1518987341772152,0.20253164556962025,0.06329113924050633,0.0379746835443038,4.285714285714286,0.23237977649552635,0.07407806155720076,0.031090156726802865,0.1354737629356332
2026-05-30,824513,ATL,CIN,5,71,12,5,11,8,0.2676056338028169,0.15492957746478872,0.11267605633802817,0.07042253521126761,4.857142857142857,0.22337693485254004,0.07451722456417571,0.03278222595955926,0.14326244802992408
2026-05-31,824512,ATL,CIN,4,77,17,3,18,9,0.18181818181818182,0.23376623376623376,0.11688311688311688,0.03896103896103896,5.071428571428571,0.2151383139378628,0.07870451044160243,0.03491665415032547,0.14982887361043415
2026-06-02,824918,ATL,TOR,4,68,15,2,18,3,0.14705882352941177,0.2647058823529412,0.04411764705882353,0.029411764705882353,5.214285714285714,0.22355432856505755,0.0839477144425704,0.0356291921299442,0.15142872303637053
2026-06-03,824917,ATL,TOR,7,73,17,4,9,6,0.1917808219178082,0.1232876712328767,0.0821917808219178,0.0547945205479452,4.928571428571429,0.23103332016169617,0.08043230828010542,0.03582527056131675,0.1505043532884714
2026-06-04,824919,ATL,TOR,2,80,20,1,15,6,0.0875,0.1875,0.075,0.0125,5.428571428571429,0.22386213878359337,0.07690465352678376,0.03785946563804967,0.15762403605703665
2026-06-05,824914,ATL,PIT,6,72,13,1,17,8,0.08333333333333333,0.2361111111111111,0.1111111111111111,0.013888888888888888,5.0,0.2173214411091748,0.07229501897528874,0.03709119321280051,0.1547378234324519
2026-06-06,824915,ATL,PIT,6,73,17,1,17,5,0.0958904109589041,0.2328767123287671,0.0684931506849315,0.0136986301369863,4.785714285714286,0.21990080618853988,0.07819071058526607,0.03604244037833339,0.1515065309154451
2026-06-07,824916,ATL,PIT,3,68,8,1,18,8,0.08823529411764706,0.2647058823529412,0.11764705882352941,0.014705882352941176,4.571428571428571,0.21529933583364486,0.08018732559557971,0.0312294081680409,0.13905082667891897
2026-06-09,824591,ATL,CWS,5,87,21,4,11,8,0.14942528735632185,0.12643678160919541,0.09195402298850575,0.04597701149425287,4.5,0.22150848616044225,0.08462243297186356,0.030692526748806542,0.13821049054446516
2026-06-10,824590,ATL,CWS,1,72,15,0,15,3,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.0,4.857142857142857,0.20240115670828523,0.08794382422428929,0.03181209683389387,0.1391434656153713
